Time,Load,Extension,Compressive strain (Extension),Compressive stress
"19444.82","599.8","1.219","0.01095","3.17868"
"19454.82","599.8","1.219","0.01095","3.17889"
"19464.82","599.9","1.219","0.01095","3.17948"
"19474.82","599.9","1.219","0.01095","3.17909"
"19484.82","599.8","1.220","0.01095","3.17849"
"19494.82","599.7","1.220","0.01095","3.17835"
"19504.82","600.0","1.220","0.01095","3.17960"
"19514.82","600.0","1.220","0.01095","3.17960"
"19524.82","600.0","1.220","0.01095","3.17963"
"19534.82","600.1","1.220","0.01095","3.18040"
"19544.82","600.1","1.220","0.01095","3.18056"
"19554.82","600.3","1.220","0.01095","3.18152"
"19564.82","600.2","1.220","0.01095","3.18084"
"19574.82","600.2","1.220","0.01095","3.18105"
"19584.82","600.3","1.219","0.01095","3.18134"
"19594.82","600.2","1.219","0.01095","3.18065"
"19604.82","600.2","1.219","0.01095","3.18074"
"19614.82","600.1","1.219","0.01095","3.18053"
"19624.82","600.2","1.219","0.01095","3.18107"
"19634.82","600.3","1.219","0.01094","3.18116"
"19644.82","600.2","1.219","0.01094","3.18088"
"19654.82","600.0","1.219","0.01094","3.17975"
"19664.82","600.0","1.219","0.01094","3.17981"
"19674.82","599.8","1.219","0.01094","3.17887"
"19684.82","599.8","1.219","0.01094","3.17882"
"19694.82","599.9","1.219","0.01094","3.17930"
"19704.82","599.9","1.219","0.01094","3.17902"
"19714.82","599.9","1.219","0.01094","3.17934"
"19724.82","599.9","1.219","0.01094","3.17915"
"19734.82","600.0","1.219","0.01094","3.17981"
"19744.82","599.9","1.219","0.01094","3.17926"
"19754.82","600.1","1.219","0.01094","3.18030"
"19764.82","600.1","1.219","0.01094","3.18020"
"19774.82","600.0","1.219","0.01094","3.17958"
"19784.82","600.0","1.219","0.01094","3.17958"
"19794.82","599.8","1.219","0.01094","3.17875"
"19794.82","599.8","1.219","0.01094","3.17878"
"19794.84","599.7","1.219","0.01094","3.17812"
"19804.84","599.8","1.219","0.01094","3.17851"
"19814.84","600.1","1.220","0.01095","3.18008"
"19820.42","605.1","1.221","0.01096","3.20666"
"19830.42","609.7","1.221","0.01096","3.23102"
"19840.42","613.2","1.221","0.01096","3.24961"
"19850.42","616.2","1.222","0.01097","3.26582"
"19860.42","619.5","1.222","0.01097","3.28291"
"19870.42","623.1","1.222","0.01097","3.30204"
"19880.42","626.4","1.223","0.01098","3.31948"
"19890.42","629.8","1.223","0.01098","3.33795"
"19900.42","633.0","1.223","0.01098","3.35441"
"19910.42","636.9","1.224","0.01099","3.37526"
"19920.42","639.7","1.224","0.01099","3.39043"
"19930.42","642.9","1.224","0.01099","3.40736"
"19940.42","646.7","1.225","0.01100","3.42735"
"19950.42","649.7","1.225","0.01100","3.44314"
"19960.42","653.3","1.225","0.01100","3.46209"
"19970.42","656.3","1.226","0.01101","3.47836"
"19980.42","659.9","1.226","0.01101","3.49729"
"19990.42","663.1","1.226","0.01101","3.51440"
"20000.42","666.7","1.227","0.01102","3.53326"
"20010.42","669.8","1.227","0.01102","3.54986"
